source_concept_code,source_concept_id,source_vocabulary_id,source_domain,source_concept_class_id,source_description,source_description_synonym,relationship_id,predicate_id,confidence,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,mapping_justification,mapping_tool,author_label,review_date,reviewer_name,reviewer_specialty,status,valid_start_date,valid_end_date,source_frequency
2199157,,EU1_Meds_OrdSyn,,,corticotropin,,Maps to,exactMatch,1.0,1541079,corticotropin,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2199571,,EU1_Meds_OrdSyn,,,cysteamine,,Maps to,exactMatch,1.0,910888,cysteamine,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2199637,,EU1_Meds_OrdSyn,,,zzdihydrotachysterol,,Maps to,exactMatch,1.0,19027015,dihydrotachysterol,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2199711,,EU1_Meds_OrdSyn,,,Anzemet 100 mg oral tablet,,Maps to,exactMatch,1.0,19047551,dolasetron 100 MG Oral Tablet [Anzemet],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2200071,,EU1_Meds_OrdSyn,,,Lexapro 20 mg oral tablet,,Maps to,exactMatch,1.0,715966,escitalopram 20 MG Oral Tablet [Lexapro],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2200077,,EU1_Meds_OrdSyn,,,Enlon 10 mg/mL injectable solution,,Maps to,exactMatch,1.0,40243802,edrophonium chloride 10 MG/ML Injectable Solution [Enlon],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2200425,,EU1_Meds_OrdSyn,,,Nexium,,Maps to,exactMatch,1.0,904453,esomeprazole,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2200466,,EU1_Meds_OrdSyn,,,didanosine 200 mg oral delayed release capsule,,Maps to,exactMatch,1.0,1724920,didanosine 200 MG Delayed Release Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2201195,,EU1_Meds_OrdSyn,,,diflunisal,,Maps to,exactMatch,1.0,1126128,diflunisal,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2201212,,EU1_Meds_OrdSyn,,,erythromycin ethylsuccinate 200 mg/5 mL oral suspension,,Maps to,exactMatch,1.0,19125424,erythromycin ethylsuccinate 40 MG/ML Oral Suspension,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2201730,,EU1_Meds_OrdSyn,,,fosinopril-hydrochlorothiazide 20 mg-12.5 mg oral tablet,,Maps to,exactMatch,1.0,40163757,fosinopril sodium 20 MG / hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2202096,,EU1_Meds_OrdSyn,,,guanFACINE 1 mg oral tablet,,Maps to,exactMatch,1.0,1344966,guanfacine 1 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2202207,,EU1_Meds_OrdSyn,,,Solaraze 3% topical gel,,Maps to,exactMatch,1.0,40162316,diclofenac sodium 0.03 MG/MG Topical Gel [Solaraze],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2202464,,EU1_Meds_OrdSyn,,,gentamicin topical,,Maps to,exactMatch,1.0,919345,Gentamicin Sulfate (USP),RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2202631,,EU1_Meds_OrdSyn,,,imatinib 400 mg oral tablet,,Maps to,exactMatch,1.0,19102502,imatinib 400 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2202928,,EU1_Meds_OrdSyn,,,hydrOXYzine hydrochloride 25 mg oral tablet,,Maps to,exactMatch,1.0,40222663,hydroxyzine hydrochloride 25 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2203043,,EU1_Meds_OrdSyn,,,Nuquin HP 4% topical gel,,Maps to,exactMatch,1.0,19033025,hydroquinone 0.04 MG/MG Topical Gel [Nuquin HP],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2203194,,EU1_Meds_OrdSyn,,,gallium nitrate 25 mg/mL injectable solution,,Maps to,exactMatch,1.0,19097606,gallium nitrate 25 MG/ML Injectable Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2203408,,EU1_Meds_OrdSyn,,,Tofranil-PM 150 mg oral capsule,,Maps to,exactMatch,1.0,778326,imipramine pamoate 150 MG Oral Capsule [Tofranil-PM],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2203530,,EU1_Meds_OrdSyn,,,inositol,,Maps to,exactMatch,1.0,1379525,inositol,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2203609,,EU1_Meds_OrdSyn,,,haloperidol 0.5 mg oral tablet,,Maps to,exactMatch,1.0,19077928,haloperidol 0.5 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2203846,,EU1_Meds_OrdSyn,,,glycopyrrolate 1 mg oral tablet,,Maps to,exactMatch,1.0,963355,glycopyrrolate 1 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2204782,,EU1_Meds_OrdSyn,,,Alrex 0.2% ophthalmic suspension,,Maps to,exactMatch,1.0,967563,loteprednol etabonate 2 MG/ML Ophthalmic Suspension [Alrex],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2204854,,EU1_Meds_OrdSyn,,,Accuretic 10 mg-12.5 mg oral tablet,,Maps to,exactMatch,1.0,19132832,hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Accuretic],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2204879,,EU1_Meds_OrdSyn,,,isosorbide mononitrate 20 mg oral tablet,,Maps to,exactMatch,1.0,1383851,isosorbide mononitrate 20 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2205002,,EU1_Meds_OrdSyn,,,magnesium hydroxide 8% oral suspension,,Maps to,exactMatch,1.0,19065567,magnesium hydroxide 80 MG/ML Oral Suspension,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2205206,,EU1_Meds_OrdSyn,,,"lovastatin-niacin 20 mg-1000 mg oral tablet, extended release",,Maps to,exactMatch,1.0,19121751,24 HR lovastatin 20 MG / niacin 1000 MG Extended Release Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2205946,,EU1_Meds_OrdSyn,,,"Concerta 27 mg/24 hr oral tablet, extended release",,Maps to,exactMatch,1.0,40235275,24 HR methylphenidate hydrochloride 27 MG Extended Release Oral Tablet [Concerta],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2206139,,EU1_Meds_OrdSyn,,,metOLazone 10 mg oral tablet,,Maps to,exactMatch,1.0,907015,metolazone 10 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2206676,,EU1_Meds_OrdSyn,,,"Toprol-XL 25 mg oral tablet, extended release",,Maps to,exactMatch,1.0,40167211,metoprolol succinate 25 MG Extended Release Oral Tablet,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2206678,,EU1_Meds_OrdSyn,,,melphalan,,Maps to,exactMatch,1.0,1301267,melphalan,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2206771,,EU1_Meds_OrdSyn,,,methotrexate 5 mg oral tablet,,Maps to,exactMatch,1.0,1305085,methotrexate 5 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2206779,,EU1_Meds_OrdSyn,,,nefazodone,,Maps to,exactMatch,1.0,714684,nefazodone,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2206891,,EU1_Meds_OrdSyn,,,miconazole topical,,Maps to,exactMatch,1.0,907879,miconazole,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2207298,,EU1_Meds_OrdSyn,,,Vitamin B Complex oral capsule,,Maps to,exactMatch,1.0,19010970,vitamin B complex,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2207491,,EU1_Meds_OrdSyn,,,nitroglycerin 5 mg/mL intravenous solution,,Maps to,exactMatch,1.0,19056879,10 ML nitroglycerin 5 MG/ML Injection,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2207723,,EU1_Meds_OrdSyn,,,Aygestin 5 mg oral tablet,,Maps to,exactMatch,1.0,40224823,norethindrone acetate 5 MG Oral Tablet [Aygestin],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2208594,,EU1_Meds_OrdSyn,,,penciclovir 1% topical cream,,Maps to,exactMatch,1.0,981656,penciclovir 10 MG/ML Topical Cream,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2208767,,EU1_Meds_OrdSyn,,,Aceon 2 mg oral tablet,,Maps to,exactMatch,1.0,40163268,perindopril erbumine 2 MG Oral Tablet [Aceon],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2208844,,EU1_Meds_OrdSyn,,,Antiflex 30 mg/mL injectable solution,,Maps to,exactMatch,1.0,40222976,Orphenadrine Citrate 30 MG/ML Injectable Solution [Antiflex],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209155,,EU1_Meds_OrdSyn,,,nitrofurantoin macrocrystals 25 mg oral capsule,,Maps to,exactMatch,1.0,920333,"nitrofurantoin, macrocrystals 25 MG Oral Capsule",RxNorm,Drug,MAPPING VIA ORDER SYNONYM USAGI,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209393,,EU1_Meds_OrdSyn,,,progesterone 200 mg oral capsule,,Maps to,exactMatch,1.0,1552350,progesterone 200 MG Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209395,,EU1_Meds_OrdSyn,,,prazosin,,Maps to,exactMatch,1.0,1350489,prazosin,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209425763,,EU1_Meds_OrdSyn,,,pca-morp50i,,Maps to,exactMatch,1.0,40166391,morphine sulfate 100 MG,RxNorm,Drug,MAPPING VIA ITEM MEDICATION,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209537,,EU1_Meds_OrdSyn,,,Ultrase MT 20 oral delayed release capsule,,Maps to,exactMatch,1.0,19132377,amylase 65000 UNT / lipase 20000 UNT / protease 65000 UNT Delayed Release Oral Capsule [Ultrase],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209597,,EU1_Meds_OrdSyn,,,zzrofecoxib,,Maps to,exactMatch,1.0,1189754,rofecoxib,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209650,,EU1_Meds_OrdSyn,,,pilocarpine 5 mg oral tablet,,Maps to,exactMatch,1.0,40224399,pilocarpine hydrochloride 5 MG Oral Tablet,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2209824,,EU1_Meds_OrdSyn,,,Crestor 5 mg oral tablet,,Maps to,exactMatch,1.0,40165262,rosuvastatin calcium 5 MG Oral Tablet [Crestor],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2210127,,EU1_Meds_OrdSyn,,,PHENobarbital 60 mg oral tablet,,Maps to,exactMatch,1.0,19019590,phenobarbital 60 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2210143,,EU1_Meds_OrdSyn,,,zzstreptokinase,,Maps to,exactMatch,1.0,19136187,streptokinase,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2210433,,EU1_Meds_OrdSyn,,,timolol 10 mg oral tablet,,Maps to,exactMatch,1.0,902430,timolol 10 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2210880,,EU1_Meds_OrdSyn,,,Tinactin 1% topical powder,,Maps to,exactMatch,1.0,19041963,tolnaftate 0.01 MG/MG Topical Powder [Tinactin],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211009,,EU1_Meds_OrdSyn,,,Clinoril 200 mg oral tablet,,Maps to,exactMatch,1.0,19008158,sulindac 200 MG Oral Tablet [Clinoril],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211033,,EU1_Meds_OrdSyn,,,sulindac 150 mg oral tablet,,Maps to,exactMatch,1.0,1236609,sulindac 150 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211071,,EU1_Meds_OrdSyn,,,silver nitrate 0.5% topical solution,,Maps to,exactMatch,1.0,966914,silver nitrate 5 MG/ML Topical Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211152,,EU1_Meds_OrdSyn,,,selenium sulfide 1% topical shampoo,,Maps to,exactMatch,1.0,19027886,selenium sulfide 10 MG/ML Medicated Shampoo,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211159,,EU1_Meds_OrdSyn,,,ranitidine 1 mg/mL intravenous solution,,Maps to,exactMatch,1.0,961166,ranitidine 1 MG/ML Injectable Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211238,,EU1_Meds_OrdSyn,,,sulfacetamide sodium-sulfur 10%-5% topical gel,,Maps to,exactMatch,1.0,1036353,sulfacetamide sodium 0.1 MG/MG / sulfur 0.05 MG/MG Topical Gel,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211574,,EU1_Meds_OrdSyn,,,riluzole 50 mg oral tablet,,Maps to,exactMatch,1.0,19021432,riluzole 50 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211620,,EU1_Meds_OrdSyn,,,DHS Salicylic Acid 3% topical shampoo,,Maps to,exactMatch,1.0,964539,salicylic acid 30 MG/ML Medicated Shampoo [DHS Salicylic Acid 3%],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211644,,EU1_Meds_OrdSyn,,,riMANTAdine,,Maps to,exactMatch,1.0,1763339,rimantadine,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211764,,EU1_Meds_OrdSyn,,,stanozolol 2 mg oral tablet,,Maps to,exactMatch,1.0,1636147,stanozolol 2 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211796,,EU1_Meds_OrdSyn,,,terbinafine 1% topical cream,,Maps to,exactMatch,1.0,40180873,terbinafine hydrochloride 10 MG/ML Topical Cream,RxNorm,Drug,Round 1 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211952,,EU1_Meds_OrdSyn,,,senna 8.8 mg/5 mL oral syrup,,Maps to,exactMatch,1.0,19126173,"sennosides, USP 1.76 MG/ML Oral Solution",RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2211993,,EU1_Meds_OrdSyn,,,Brethine 5 mg oral tablet,,Maps to,exactMatch,1.0,40163450,terbutaline sulfate 5 MG Oral Tablet [Brethine],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212036,,EU1_Meds_OrdSyn,,,sodium lactate 5 mEq/mL intravenous solution,,Maps to,exactMatch,1.0,904858,10 ML sodium lactate 5 MEQ/ML Injection,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212129,,EU1_Meds_OrdSyn,,,vancomycin 1 g/200 mL-D5% intravenous solution,,Maps to,exactMatch,1.0,1707773,Vancomycin 5 MG/ML Injectable Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212183,,EU1_Meds_OrdSyn,,,vitamin A 50000 u oral capsule,,Maps to,exactMatch,1.0,19008566,vitamin A 50000 UNT Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212214,,EU1_Meds_OrdSyn,,,sodium phenylbutyrate 500 mg oral tablet,,Maps to,exactMatch,1.0,1539955,sodium phenylbutyrate 500 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212238,,EU1_Meds_OrdSyn,,,thalidomide 100 mg oral capsule,,Maps to,exactMatch,1.0,19099691,thalidomide 100 MG Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212508,,EU1_Meds_OrdSyn,,,Tri-Chlor 80% topical liquid,,Maps to,exactMatch,1.0,19044891,trichloroacetate 800 MG/ML Topical Solution [Tri-Chlor],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212692,,EU1_Meds_OrdSyn,,,trientine 250 mg oral capsule,,Maps to,exactMatch,1.0,19004991,trientine hydrochloride 250 MG Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212771,,EU1_Meds_OrdSyn,,,triamcinolone,,Maps to,exactMatch,1.0,903963,triamcinolone,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212829,,EU1_Meds_OrdSyn,,,triamcinolone 0.025% topical ointment,,Maps to,exactMatch,1.0,40233955,triamcinolone acetonide 0.00025 MG/MG Topical Ointment,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212849,,EU1_Meds_OrdSyn,,,warfarin 4 mg oral tablet,,Maps to,exactMatch,1.0,40163546,warfarin sodium 4 MG Oral Tablet,RxNorm,Drug,Round 1 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2212956,,EU1_Meds_OrdSyn,,,zidovudine 300 mg oral tablet,,Maps to,exactMatch,1.0,1710617,zidovudine 300 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2213676,,EU1_Meds_OrdSyn,,,Hepatitis B Antigen,,Maps to,exactMatch,1.0,568224,Hepatitis B Surface Antigens,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2238005,,EU1_Meds_OrdSyn,,,cetuximab,,Maps to,exactMatch,1.0,1315411,cetuximab,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2238150,,EU1_Meds_OrdSyn,,,aminophylline 105 mg/5 ml oral solution,,Maps to,exactMatch,1.0,19073030,aminophylline 21 MG/ML Oral Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2238196,,EU1_Meds_OrdSyn,,,Capsin 0.075% topical lotion,,Maps to,exactMatch,1.0,19047069,capsaicin 0.75 MG/ML Topical Lotion [Capsin],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2238783,,EU1_Meds_OrdSyn,,,acetic acid 0.92% vaginal gel,,Maps to,exactMatch,1.0,19028341,acetic acid 0.0092 MG/MG Vaginal Gel,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2239040,,EU1_Meds_OrdSyn,,,Famvir 125 mg oral tablet,,Maps to,exactMatch,1.0,19010603,famciclovir 125 MG Oral Tablet [Famvir],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2239107,,EU1_Meds_OrdSyn,,,Methadose 10 mg oral tablet,,Maps to,exactMatch,1.0,40166322,methadone hydrochloride 10 MG Oral Tablet [Methadose],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2239425,,EU1_Meds_OrdSyn,,,docosanol 10% topical cream,,Maps to,exactMatch,1.0,980957,docosanol 100 MG/ML Topical Cream,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2239443,,EU1_Meds_OrdSyn,,,Ultram 50 mg oral tablet,,Maps to,exactMatch,1.0,19134049,tramadol hydrochloride 50 MG Oral Tablet [Ultram],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2239470,,EU1_Meds_OrdSyn,,,cabergoline 0.5 mg oral tablet,,Maps to,exactMatch,1.0,19022177,cabergoline 0.5 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2240187,,EU1_Meds_OrdSyn,,,hydrocortisone sodium phosphate 50 mg/ml injectable solution,,Maps to,exactMatch,1.0,40228391,hydrocortisone sodium phosphate 50 MG/ML Injectable Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2240426,,EU1_Meds_OrdSyn,,,Carmol HC 1% topical cream,,Maps to,exactMatch,1.0,42708985,hydrocortisone acetate 10 MG/ML Topical Cream [Carmol HC],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2240897,,EU1_Meds_OrdSyn,,,Mitrazol 2% topical powder,,Maps to,exactMatch,1.0,40223907,miconazole nitrate 0.02 MG/MG Topical Powder [Mitrazol],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
224195927^PW,,EU1_Meds_OrdSyn,,,d00015^70000-0181-01^5640,,Maps to,exactMatch,1.0,19019050,ibuprofen 20 MG/ML Oral Suspension,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2244754,,EU1_Meds_OrdSyn,,,carb25100x,,Maps to,exactMatch,1.0,19074721,carbidopa 25 MG / levodopa 100 MG Extended Release Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2244856,,EU1_Meds_OrdSyn,,,hepar5000u1mL,,Maps to,exactMatch,1.0,43011850,"heparin sodium, porcine 5000 UNT/ML Injectable Solution",RxNorm,Drug,MAPPING VIA ITEM MEDICATION,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2244897,,EU1_Meds_OrdSyn,,,levob0.25o,,Maps to,exactMatch,1.0,40242771,levobunolol hydrochloride 2.5 MG/ML Ophthalmic Solution,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2246051,,EU1_Meds_OrdSyn,,,penic250t >>CLH,,Maps to,exactMatch,1.0,19133873,penicillin V potassium 250 MG Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2246145,,EU1_Meds_OrdSyn,,,pyraz500t >>CLH,,Maps to,exactMatch,1.0,1759456,pyrazinamide 500 MG Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2246148,,EU1_Meds_OrdSyn,,,nicar30x >>CLH,,Maps to,exactMatch,1.0,40163961,12 HR nicardipine hydrochloride 30 MG Extended Release Oral Capsule,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2246266,,EU1_Meds_OrdSyn,,,allop300t,,Maps to,exactMatch,1.0,19018787,allopurinol 300 MG Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2246346,,EU1_Meds_OrdSyn,,,trifl5t >>CLH,,Maps to,exactMatch,1.0,704990,trifluoperazine 5 MG Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2246385,,EU1_Meds_OrdSyn,,,quini324x >>CLH,,Maps to,exactMatch,1.0,40161873,quinidine gluconate 324 MG Extended Release Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2246473,,EU1_Meds_OrdSyn,,,nitrofur01,,Maps to,exactMatch,1.0,920334,"nitrofurantoin, macrocrystals 50 MG Oral Capsule",RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2246475,,EU1_Meds_OrdSyn,,,mycop250c >>CLH,,Maps to,exactMatch,1.0,19021102,mycophenolate mofetil 250 MG Oral Capsule,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
