source_concept_code,source_description,fca_concept_id,reason,intent
304000748,"Activity (Safety Awareness Goal 1, OT)",C0000.00,no_clinical_attributes,
304000751,"Strategies/Barriers (Direction Following Goal 2, OT)",C0000.00,no_clinical_attributes,
304000752,Behavioral Health or Psychiatric Emergency (Individualize),C0000.00,no_clinical_attributes,
304000753,"Time Frame (Wheelchair Locomotion Goal 2, PT-IRF)",C0000.00,no_clinical_attributes,
304000755,Fluid/Electrolyte Management,C0000.00,no_clinical_attributes,
304000756,"Strategies/Barriers (Caregiver Training Goal 3, SLP-IRF)",C0000.00,no_clinical_attributes,
304000757,Pacer Interventions,C0000.00,no_clinical_attributes,
304000759,Chest Tube Safety,C0000.00,no_clinical_attributes,
304000760,Hospital Chaplain Requested,C0000.00,no_clinical_attributes,
304000761,Additional Documentation,C0000.00,no_clinical_attributes,
304000762,Neurologic Emergency (Individualize),C0000.00,no_clinical_attributes,
304000763,Self-Feeding Goal Selection (OT-IRF),C0000.00,no_clinical_attributes,
304000767,Circumcision Care,C0000.00,no_clinical_attributes,
304000769,Problem Specific Goal 1 (PT),C0000.00,no_clinical_attributes,
304000770,"Time Frame (Problem Specific Goal 1, PT-IRF)",C0000.00,no_clinical_attributes,
304000771,Withdrawal Management,C0000.00,no_clinical_attributes,
304000772,"How would you like me, your healthcare provider, to address these issues in your healthcare?",C0000.00,no_clinical_attributes,
304000774,Strength Goal 3 (PT-IRF),C0000.00,no_clinical_attributes,
304000776,"Progress/Outcomes (Caregiver Training Goal 1, PT-IRF)",C0000.00,no_clinical_attributes,
304000777,"Time Frame (Wheelchair Locomotion Goal 1, PT-IRF)",C0000.00,no_clinical_attributes,
304000779,"Activity/Assistive Device (Transfer Goal 1, OT)",C0000.00,no_clinical_attributes,
304000784,"Time Frame (Problem Specific Goal 1, SLP)",C0000.00,no_clinical_attributes,
304000787,Sensory Stimulation Regulation,C0000.00,no_clinical_attributes,
304000791,"Activity/Device (Self-Feeding Goal 1, OT-IRF)",C0000.00,no_clinical_attributes,
304000793,"Time Frame (Direction Following Goal, OT-IRF)",C0000.00,no_clinical_attributes,
304000795,Direction Following Goal 3 (OT),C0000.00,no_clinical_attributes,
304000796,"Independence/Cues/Accuracy (Safety Awareness Goal 2, PT-IRF)",C0000.00,no_clinical_attributes,
304000805,Burn Injury Management,C0000.00,no_clinical_attributes,
304000806,"Strategies/Barriers (Precaution Goal 2, OT-IRF)",C0000.00,no_clinical_attributes,
304000808,"Progress/Outcomes (Wheelchair Locomotion FIM Goal, PT-IRF)",C0000.00,no_clinical_attributes,
304000810,"Time Frame (Direction Following Goal 2, OT-IRF)",C0000.00,no_clinical_attributes,
304000813,Additional Documentation,C0000.00,no_clinical_attributes,
304000815,"Independence/Cues/Accuracy (Safety Awareness Goal 2, OT)",C0000.00,no_clinical_attributes,
304000816,"Strategies/Barriers (Caregiver Training Goal 2, OT)",C0000.00,no_clinical_attributes,
304000817,"Time Frame (Verbal Expression Goal 2, SLP)",C0000.00,no_clinical_attributes,
304000818,"Progress/Outcomes (Transfer Goal 3, OT-IRF)",C0000.00,no_clinical_attributes,
304000819,Pressure Reduction Devices (Infant),C0000.00,no_clinical_attributes,
304000820,"Independence Level/Cues Needed (Self-Feeding Goal 1, OT)",C0000.00,no_clinical_attributes,
304000821,"Progress/Outcomes (Vocal Exercise Goal 1, SLP)",C0000.00,no_clinical_attributes,
304000822,"Strategies/Barriers (Problem Specific Goal 1, OT)",C0000.00,no_clinical_attributes,
304000823,"Time Frame (Direction Following Goal 1, OT-IRF)",C0000.00,no_clinical_attributes,
304000824,Bowel FIM Goal 1,C0000.00,no_clinical_attributes,
304000826,Strength Goal 2 (PT-IRF),C0000.00,no_clinical_attributes,
304000828,Administration (IS),C0000.00,no_clinical_attributes,
304000830,"Strategies/Barriers (Communication Goal 2, SLP)",C0000.00,no_clinical_attributes,
304000831,"Strategies/Barriers (Caregiver Training Goal 2, SLP)",C0000.00,no_clinical_attributes,
304000836,"Time Frame (Wheelchair Locomotion Goal 3, PT)",C0000.00,no_clinical_attributes,
304000838,"Strategies/Barriers (Precaution Goal 2, PT-IRF)",C0000.00,no_clinical_attributes,
304000839,Financial Concerns,C0000.00,no_clinical_attributes,
304000840,Caregiver Training Goal Selection (OT-IRF),C0000.00,no_clinical_attributes,
304000841,"Progress/Outcomes (Safety Awareness Goal 2, OT-IRF)",C0000.00,no_clinical_attributes,
304000842,"Progress/Outcome (Precaution Goal 2, OT)",C0000.00,no_clinical_attributes,
304000845,Verbal Expression Goal 1 (SLP-IRF),C0000.00,no_clinical_attributes,
304000846,Additional Documentation,C0000.00,no_clinical_attributes,
304000847,"Strategies/Barriers (Caregiver Training Goal 2, PT)",C0000.00,no_clinical_attributes,
304000848,"Time Frame (Pharyngeal Exercise Goal 3, SLP)",C0000.00,no_clinical_attributes,
304000849,Additional Documentation,C0000.00,no_clinical_attributes,
304000850,Altered LOC/Mental State (Individualize),C0000.00,no_clinical_attributes,
304000851,Altered LOC/Mental State Management,C0000.00,no_clinical_attributes,
304000853,"Time Frame (Wheelchair Locomotion Goal 2, PT)",C0000.00,no_clinical_attributes,
304000854,"Strategies/Barriers (Auditory Comprehension FIM Goal, SLP-IRF)",C0000.00,no_clinical_attributes,
304000855,"Activity (Executive Function Goal 2, SLP)",C0000.00,no_clinical_attributes,
304000856,Alcohol Withdrawal Symptoms (Individualize),C0000.00,no_clinical_attributes,
304000857,"Strategies/Barriers (ROM Goal 1, OT)",C0000.00,no_clinical_attributes,
304000858,"Vaginal Bleeding, Non-Pregnant Management",C0000.00,no_clinical_attributes,
304000861,Stroke Symptoms (Individualize),C0000.00,no_clinical_attributes,
304000862,Sexual Assault Management,C0000.00,no_clinical_attributes,
304000863,"Progress/Outcomes (Oral Motor Strengthening Exercise Goal 2, SLP)",C0000.00,no_clinical_attributes,
304000865,"Progress/Outcomes (Strength Goal 3, OT-IRF)",C0000.00,no_clinical_attributes,
304000866,"Independence/Cues (Precautions Goal 2, OT-IRF)",C0000.00,no_clinical_attributes,
304000867,"Strategies/Barriers (Problem Specific Goal 1, PT)",C0000.00,no_clinical_attributes,
304000870,"Strategies/Barriers (Caregiver Training Goal 2, SLP-IRF)",C0000.00,no_clinical_attributes,
304000878,Carbon Monoxide Poisoning (Individualize),C0000.00,no_clinical_attributes,
304000881,Neck Trauma Management,C0000.00,no_clinical_attributes,
304000882,"Independence/Cues/Accuracy (Executive Function Goal 1, OT)",C0000.00,no_clinical_attributes,
304000883,"Time Frame (Wheelchair Locomotion Goal 1, PT)",C0000.00,no_clinical_attributes,
304000884,"Time Frame (Problem Specific Goal 2, PT)",C0000.00,no_clinical_attributes,
304000885,"Activity (Vocal Exercise Goal 1, SLP-IRF)",C0000.00,no_clinical_attributes,
304000893,Strength Goal 1 (PT-IRF),C0000.00,no_clinical_attributes,
304000895,Cultural Practices/Rituals,C0000.00,no_clinical_attributes,
304000897,"Progress/Outcomes (Transfer Goal 1, PT-IRF)",C0000.00,no_clinical_attributes,
304000899,"Time Frame (Direction Following Goal 3, OT)",C0000.00,no_clinical_attributes,
304000903,Warming Method,C0000.00,no_clinical_attributes,
304000904,"Strategies/Barriers (ROM Goal 1, PT)",C0000.00,no_clinical_attributes,
304000907,"Time Frame (Problem Specific Goal 1, PT)",C0000.00,no_clinical_attributes,
304000908,"Progress/Outcome (Wheelchair Locomotion Goal 1, OT)",C0000.00,no_clinical_attributes,
304000909,Animal Bite (Individualize),C0000.00,no_clinical_attributes,
304000910,"Strategies/Barriers (Transfers Goal 2, OT)",C0000.00,no_clinical_attributes,
304000911,"Restraint, Violent-Self-Destructive Management",C0000.00,no_clinical_attributes,
304000912,"Strategies/Barriers (Safety Awareness Goal 3, OT)",C0000.00,no_clinical_attributes,
304000913,"Progress/Outcomes (ROM Goal 3, OT-IRF)",C0000.00,no_clinical_attributes,
304000914,"Strategies/Barriers (Executive Function Goal, SLP-IRF)",C0000.00,no_clinical_attributes,
304000916,"Progress/Outcomes (Self-Feed Goal 3, OT)",C0000.00,no_clinical_attributes,
304000918,"Time Frame (Direction Following Goal 2, OT)",C0000.00,no_clinical_attributes,
304000919,"Activity (Executive Function Goal 1, SLP)",C0000.00,no_clinical_attributes,
304000921,"Time Frame (Problem Solving FIM Goal, OT-IRF)",C0000.00,no_clinical_attributes,
304000923,"Independence/Cues (Precautions Goal 1, OT-IRF)",C0000.00,no_clinical_attributes,
304000924,Lower Extremity Injury Management,C0000.00,no_clinical_attributes,
304000925,Transfer Goal Selection (OT-IRF),C0000.00,no_clinical_attributes,
304000926,Airway/Ventilation Support,C0000.00,no_clinical_attributes,
304000927,"Strategies/Barriers (Problem Specific Goal 2, OT-IRF)",C0000.00,no_clinical_attributes,
304000928,"Progress/Outcome (Problem Specific Goal 1, OT)",C0000.00,no_clinical_attributes,
304000929,Abdominal/Pelvic Trauma (Individualize),C0000.00,no_clinical_attributes,
304000930,Hypertension Acute (Individualize),C0000.00,no_clinical_attributes,
304000931,"Progress/Outcomes (Oral Motor Strengthening Exercise Goal 1, SLP-IRF)",C0000.00,no_clinical_attributes,
304000933,Verbal Expression Goal 2 (SLP),C0000.00,no_clinical_attributes,
304000934,Head of Bed (HOB) Positioning,C0000.00,no_clinical_attributes,
304000935,"Time Frame (Precaution Goal, PT-IRF)",C0000.00,no_clinical_attributes,
304000936,Complementary Therapy,C0000.00,no_clinical_attributes,
304000937,"Progress/Outcome (Safety Awareness Goal 1, OT)",C0000.00,no_clinical_attributes,
304000939,Airway Clearance/Ventilation Strategies,C0000.00,no_clinical_attributes,
304000941,Animal Bite Management,C0000.00,no_clinical_attributes,
304000942,Equipment Needed After Discharge,C0000.00,no_clinical_attributes,
304000943,"Strategies/Barriers (Precaution Goal 2, OT)",C0000.00,no_clinical_attributes,
304000944,Throat Complaint (Individualize),C0000.00,no_clinical_attributes,
304000945,"Progress/Outcomes (Strength Goal 1, PT-IRF)",C0000.00,no_clinical_attributes,
304000946,Airway Obstruction (Individualize),C0000.00,no_clinical_attributes,
304000947,Skin Rash (Individualize),C0000.00,no_clinical_attributes,
304000950,"Strategies/Barriers (Stairs Goal 3, PT)",C0000.00,no_clinical_attributes,
304000951,"Strategies/Barriers (Transfers Goal 2, PT)",C0000.00,no_clinical_attributes,
304000953,"Independence Level/Cues Needed (Precautions Goal 2, OT)",C0000.00,no_clinical_attributes,
304000955,"Activity/Assistive Device (Transfer Goal 4, OT-IRF)",C0000.00,no_clinical_attributes,
304000956,Wheelchair Locomotion FIM Goal (OT-IRF),C0000.00,no_clinical_attributes,
304000959,Perceptual Impairment Interventions,C0000.00,no_clinical_attributes,
304000960,Skin Rash Management,C0000.00,no_clinical_attributes,
304000961,"Strategies/Barriers (Communication Goal 1, SLP)",C0000.00,no_clinical_attributes,
304000962,"Strategies/Barriers (Caregiver Training Goal 1, SLP)",C0000.00,no_clinical_attributes,
304000963,"Strategies/Barriers (Problem Specific Goal 2, SLP)",C0000.00,no_clinical_attributes,
304000964,Multiple Trauma (Individualize),C0000.00,no_clinical_attributes,
304000966,Asthma Exacerbation Management,C0000.00,no_clinical_attributes,
304000968,"Time Frame (Precaution Goal 2, PT-IRF)",C0000.00,no_clinical_attributes,
304000969,Additional Documentation,C0000.00,no_clinical_attributes,
304000971,ROM Goal Selection (OT),C0000.00,no_clinical_attributes,
304000973,Hypoglycemia Management,C0000.00,no_clinical_attributes,
304000974,"Strategies/Barriers (Problem Specific Goal 2, PT-IRF)",C0000.00,no_clinical_attributes,
304000977,"Strategies/Barriers (Oral Motor Strengthening Exercise Goal 3, SLP)",C0000.00,no_clinical_attributes,
304000978,Suicidal Behavior Management,C0000.00,no_clinical_attributes,
304000979,"Progress/Outcomes (Problem Specific Goal 2, SLP-IRF)",C0000.00,no_clinical_attributes,
304000980,Airway/Ventilation Management,C0000.00,no_clinical_attributes,
304000985,"Time Frame (Transfer Goal 3, PT)",C0000.00,no_clinical_attributes,
304000986,"Time Frame (Precaution Goal 1, PT-IRF)",C0000.00,no_clinical_attributes,
304000987,"Independence Level/Cues Needed (Stairs Goal 2, PT)",C0000.00,no_clinical_attributes,
304000989,Jaundice Management,C0000.00,no_clinical_attributes,
304000990,"Time Frame (Pharyngeal Exercise Goal 1, SLP)",C0000.00,no_clinical_attributes,
304000993,"Time Frame (Strength Goal 3, OT)",C0000.00,no_clinical_attributes,
304000994,"Strategies/Barriers (Caregiver Training Goal 1, SLP-IRF)",C0000.00,no_clinical_attributes,
304000995,Executive Function Goal (OT-IRF),C0000.00,no_clinical_attributes,
304000997,Outcome Optimal Comfort and Wellbeing,C0000.00,no_clinical_attributes,
304001002,"Strategies/Barriers (Vocal Exercise Goal 3, SLP)",C0000.00,no_clinical_attributes,
304001004,"Skin Injury, Traumatic (Individualize)",C0000.00,no_clinical_attributes,
304001005,"Progress/Outcome (ROM Goal 2, PT)",C0000.00,no_clinical_attributes,
304001008,"Independence Level/Cues Needed (Precautions Goal 1, OT)",C0000.00,no_clinical_attributes,
304001009,"Activity/Assistive Device (Transfer Goal 3, OT-IRF)",C0000.00,no_clinical_attributes,
304001010,"Time Frame (ROM Goal 1, OT-IRF)",C0000.00,no_clinical_attributes,
304001011,"Time Frame (Strength Goal 2, OT)",C0000.00,no_clinical_attributes,
304001012,Radiation Site Skin Care,C0000.00,no_clinical_attributes,
304001013,"Time Frame (Transfer Goal 2, PT)",C0000.00,no_clinical_attributes,
304001016,Discharge Coordination/Progress,C0000.00,no_clinical_attributes,
304001019,Recent Emergency Department Visit,C0000.00,no_clinical_attributes,
304001025,"Activity/Assistive Device (Transfer Goal 2, PT)",C0000.00,no_clinical_attributes,
3040010258,MAR Action Fentanyl (20 mcg/mL),C0000.00,no_clinical_attributes,
3040010259,MAR Action Hydromorphone (0.2 mg/mL),C0000.00,no_clinical_attributes,
304001026,"Time Frame, Verbal Expression Goal 1 (IRF-SLP)",C0000.00,no_clinical_attributes,
3040010260,MAR Action Meperidine (10 mg/mL),C0000.00,no_clinical_attributes,
3040010261,MAR Action Meperidine (2.5 mg/mL),C0000.00,no_clinical_attributes,
3040010262,MAR Action Morphine (1 mg/mL),C0000.00,no_clinical_attributes,
3040010269,Residual Renal Function Assessed,C0000.00,no_clinical_attributes,
304001027,Precaution Goal Selection (OT-IRF),C0000.00,no_clinical_attributes,
3040010271,Creatinine Clearance Measure Unit,C0000.00,no_clinical_attributes,
3040010272,Body Surface Area Method,C0000.00,no_clinical_attributes,
3040010273,Body Surface Area Corrected,C0000.00,no_clinical_attributes,
3040010274,Peritoneal Dialysis Kt/V Method,C0000.00,no_clinical_attributes,
3040010293,Hepatitis B Patient Exclusion Reason,C0000.00,no_clinical_attributes,
3040010294,Hepatitis B Not Received Reason,C0000.00,no_clinical_attributes,
3040010295,Hepatitis B Medical Exclusion Reason,C0000.00,no_clinical_attributes,
304001031,Genitourinary/Pelvic Complaint (Individualize),C0000.00,no_clinical_attributes,
304001032,"Time Frame (Strength Goal 1, OT)",C0000.00,no_clinical_attributes,
304001033,"Progress/Outcomes (Stairs Goal 1, PT-IRF)",C0000.00,no_clinical_attributes,
304001034,"Time Frame (Transfer Goal 1, PT)",C0000.00,no_clinical_attributes,
304001035,Proper Care/Use of LE Prosthesis (Prosthetic Management),C0000.00,no_clinical_attributes,
304001036,"Strategies/Barriers (Precaution Goal 1, OT-IRF)",C0000.00,no_clinical_attributes,
304001038,"Strategies/Barriers (Executive Function Goal 2, SLP-IRF)",C0000.00,no_clinical_attributes,
3040010396,Dose (mcg/kg/min) Bumetanide,C0000.00,no_clinical_attributes,
3040010397,Dose (mcg/min) Bumetanide,C0000.00,no_clinical_attributes,
3040010398,Dose (mg) Bumetanide,C0000.00,no_clinical_attributes,
3040010399,Dose (mg/kg) Bumetanide,C0000.00,no_clinical_attributes,
304001040,Patient/Family-Specific Goals (Include Timeframe),C0000.00,no_clinical_attributes,
3040010400,Dose (mg/kg/day) Bumetanide,C0000.00,no_clinical_attributes,
3040010402,Dose (mg/kg/min) Bumetanide,C0000.00,no_clinical_attributes,
3040010403,Dose (mg/min) Bumetanide,C0000.00,no_clinical_attributes,
3040010405,Rate Bumetanide,C0000.00,no_clinical_attributes,
3040010407,Concentration Bumetanide,C0000.00,no_clinical_attributes,
3040010409,Dose (mcg/kg/min) Pentobarbital,C0000.00,no_clinical_attributes,
304001041,"Progress/Outcome (Executive Function Goal 3, OT)",C0000.00,no_clinical_attributes,
3040010410,Rate Pentobarbital,C0000.00,no_clinical_attributes,
3040010412,Concentration Pentobarbital,C0000.00,no_clinical_attributes,
3040010415,MAR Action Hydromorphone (0.2 mg/mL),C0000.00,no_clinical_attributes,
3040010416,Nurse Loading Dose (mcg) Hydromorphone (0.2 mg/mL),C0000.00,no_clinical_attributes,
3040010417,Patient Bolus Dose (mcg) Hydromorphone (0.2 mg/mL),C0000.00,no_clinical_attributes,
3040010418,Lockout Interval (min) Hydromorphone (0.2 mg/mL),C0000.00,no_clinical_attributes,
