source_concept_code,source_description,fca_concept_id,reason,intent,val_type,units,min_val,max_val,custom_list_values,template_names,group_names,n_templates
7420331460,MRADL Comments,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Mobility Device MRADLs,2
7420331461,Bowel Management,C0000.00,no_clinical_attributes,,custom_list,,,,Continent|Incontinent|Accidents|Diapers|Colostomy|Bowel Program (Comment),T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Mobility Device MRADLs,2
7420331462,Bladder Management,C0000.00,no_clinical_attributes,,custom_list,,,,Continent|Incontinent|Accidents|Diapers|Urinal|Intermittent cath|Indwelling cath|Supra-pubic cath,T EHC PT CURRENT SEATING NAV|T EHC RHB WC SEATING MOBILITY EVAL,Current Mobility Device MRADLs,2
7420331471,Least Costly Alternative,C0000.00,no_clinical_attributes,,custom_list,,,,Crutch/cane|Manual w/c|Manual w/c with power assist|Scooter|Power w/c std joystick|Power w/c alternative control,T EHC PT SEATING TRIALS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Equipment Trials,2
7420331473,Processing Skills Adequate for Safe Use,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT SEATING TRIALS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Equipment Trials,2
7420331474,Pt Willing and Motivated to Use Recommended Equip.,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT SEATING TRIALS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Equipment Trials,2
7420331475,Pt Unable to Safely Operate Independently,C0000.00,no_clinical_attributes,,custom_list,,,,Yes,T EHC PT SEATING TRIALS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Equipment Trials,2
7420331478,8 - Shoulder Width,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331479,9 - Chest Width,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331481,10 - Hip Width; Asymmetric Width for Windswept,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331482,4 - Seat to Elbow,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331483,3 - Seat to Chest,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331484,2 - Seat to Shoulder,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331485,1 - Seat to Top of Head,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331486,5 - Back of Chair to Medial Meniscus,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331487,6 - Foot Length,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331488,7 - Head Width,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331489,11 - Left Knee to Floor,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331490,12 - Right Knee to Floor,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331491,Additional Location/Measurements,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331492,Measurements Comments,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING MEASUREMENTS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Patient Measurements in Sitting,2
7420331495,Location(s) of Impairment,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331496,Pressure Relief Methods,C0000.00,no_clinical_attributes,,custom_list,,,,Lean side to side to offload (without risk of falling)|W/C push up (4+ times/hour for 15+ seconds)|Stand up (without risk of falling)|Other (Comment),T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331497,Effective Pressure Relief Consistently,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331498,Why Not?,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331500,Current Skin Issues,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331501,Current Issues Detail,C0000.00,no_clinical_attributes,,custom_list,,,,Intact|Red area|Open area|Scar tissue|At risk from prolonged sitting,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331502,Current Issues Location(s),C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331503,History of Skin Issues,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331504,Location,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331505,When,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331506,Stage,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331507,History of Skin Flap Surgeries,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331508,Location,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331509,When,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SENSATION SKIN NAV|T EHC RHB WC SEATING MOBILITY EVAL,Sensation and Skin,2
7420331514,Spasticity,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING NEUROMUSCULAR NAV|T EHC RHB WC SEATING MOBILITY EVAL,Neuromuscular,2
7420331516,Neuromuscular Comments,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING NEUROMUSCULAR NAV|T EHC RHB WC SEATING MOBILITY EVAL,Neuromuscular,2
7420331520,Pelvis Tonal Influence,C0000.00,no_clinical_attributes,,custom_list,,,,Normal|Flaccid|Low tone|Spasticity|Dystonia|Pelvic thrust|Other (Comment),T EHC PT SEATING PELVIS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Pelvis,2
7420331521,Pelvis Obliquity from Front,C0000.00,no_clinical_attributes,,custom_list,,,,WFL|R obliquity (L elev)|L obliquity (R elev),T EHC PT SEATING PELVIS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Pelvis,2
7420331522,Pelvis Anterior/Posterior Position,C0000.00,no_clinical_attributes,,custom_list,,,,Neutral|Anterior|Posterior,T EHC PT SEATING PELVIS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Pelvis,2
7420331523,Pelvis A/P Posture/Movement,C0000.00,no_clinical_attributes,,custom_list,,,,Fixed - no movement|Tendency away from neutral|Flexible - self-correction|Flexible - external correction,T EHC PT SEATING PELVIS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Pelvis,2
7420331524,Pelvis Obliquity Posture/Movement,C0000.00,no_clinical_attributes,,custom_list,,,,Fixed - no movement|Tendency away from neutral|Flexible - self-correction|Flexible - external correction,T EHC PT SEATING PELVIS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Pelvis,2
7420331525,Pelvis Rotation Posture/Movement,C0000.00,no_clinical_attributes,,custom_list,,,,Fixed - no movement|Tendency away from neutral|Flexible - self-correction|Flexible - external correction,T EHC PT SEATING PELVIS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Pelvis,2
7420331526,Pelvis Rotation,C0000.00,no_clinical_attributes,,custom_list,,,,WFL|Right Anterior|Left Anterior,T EHC PT SEATING PELVIS NAV|T EHC RHB WC SEATING MOBILITY EVAL,Pelvis,2
7420331527,Trunk Tonal Influence,C0000.00,no_clinical_attributes,,custom_list,,,,Normal|Flaccid|Low tone|Spasticity|Dystonia|Other (Comment),T EHC PT SEATING TRUNK NAV|T EHC RHB WC SEATING MOBILITY EVAL,Trunk,2
7420331528,Trunk Anterior/Posterior Position,C0000.00,no_clinical_attributes,,custom_list,,,,WFL|Increased thoracic kyphosis|Increased lumbar lordosis,T EHC PT SEATING TRUNK NAV|T EHC RHB WC SEATING MOBILITY EVAL,Trunk,2
7420331529,Trunk Left Right Position,C0000.00,no_clinical_attributes,,custom_list,,,,WFL|Convex left|Convex right|C-curve|S-curve|Multiple,T EHC PT SEATING TRUNK NAV|T EHC RHB WC SEATING MOBILITY EVAL,Trunk,2
7420331531,Trunk A/P Posture/Movement,C0000.00,no_clinical_attributes,,custom_list,,,,Fixed - no movement|Tendency away from neutral|Flexible - self-correction|Flexible - external correction,T EHC PT SEATING TRUNK NAV|T EHC RHB WC SEATING MOBILITY EVAL,Trunk,2
7420331532,Trunk Left Right Posture/Movement,C0000.00,no_clinical_attributes,,custom_list,,,,Fixed - no movement|Tendency away from neutral|Flexible - self-correction|Flexible - external correction,T EHC PT SEATING TRUNK NAV|T EHC RHB WC SEATING MOBILITY EVAL,Trunk,2
7420331533,Trunk Rotation (Shoulders/Upper Trunk) Posture/Movement,C0000.00,no_clinical_attributes,,custom_list,,,,Fixed - no movement|Tendency away from neutral|Flexible - self-correction|Flexible - external correction,T EHC PT SEATING TRUNK NAV|T EHC RHB WC SEATING MOBILITY EVAL,Trunk,2
7420331534,Head/Neck Control,C0000.00,no_clinical_attributes,,custom_list,,,,Good head control|Adequate head control|Limited head control|Absent head control,T EHC PT SEATING HEAD/NECK NAV|T EHC RHB WC SEATING MOBILITY EVAL,Head/Neck,2
7420331535,Head/Neck Position,C0000.00,no_clinical_attributes,,custom_list,,,,Functional|Flexed|Extended|Rotated R|Rotated L|Lat flexed R|Lat flexed L|Cervical Hyperextension,T EHC PT SEATING HEAD/NECK NAV|T EHC RHB WC SEATING MOBILITY EVAL,Head/Neck,2
7420331536,Tone/Movement of Head and Neck,C0000.00,no_clinical_attributes,,string,,,,,T EHC PT SEATING HEAD/NECK NAV|T EHC RHB WC SEATING MOBILITY EVAL,Head/Neck,2
7420331548,Hip Position,C0000.00,no_clinical_attributes,,custom_list,,,,Neutral|ABduct|ADduct,T EHC PT SEATING LE NAV|T EHC RHB WC SEATING MOBILITY EVAL,Hips,2
7420331549,Hip Posture/Movement,C0000.00,no_clinical_attributes,,custom_list,,,,Subluxed|Dislocated|Fixed - no movement|Tendency away from neutral|Flexible - self-correction|Flexible - external correction,T EHC PT SEATING LE NAV|T EHC RHB WC SEATING MOBILITY EVAL,Hips,2
7420331550,Windswept Position,C0000.00,no_clinical_attributes,,custom_list,,,,Neutral|Right|Left,T EHC PT SEATING LE NAV|T EHC RHB WC SEATING MOBILITY EVAL,Hips,2
7420331551,Windswept Posture/Movement,C0000.00,no_clinical_attributes,,custom_list,,,,Fixed - no movement|Tendency away from neutral|Flexible - self-correction|Flexible - external correction,T EHC PT SEATING LE NAV|T EHC RHB WC SEATING MOBILITY EVAL,Hips,2
7420331552,Hip Flexion,C0000.00,no_clinical_attributes,,custom_list,,,,WFL|Right Limits (Comment)|Left Limits (Comment),T EHC PT SEATING LE NAV|T EHC RHB WC SEATING MOBILITY EVAL,Hip ROM/Strength,2
7420331553,Hip Extension,C0000.00,no_clinical_attributes,,custom_list,,,,WFL|Right Limits (Comment)|Left Limits (Comment),T EHC PT SEATING LE NAV|T EHC RHB WC SEATING MOBILITY EVAL,Hip ROM/Strength,2
7420331554,Hip Abduction,C0000.00,no_clinical_attributes,,custom_list,,,,WFL|Right Limits (Comment)|Left Limits (Comment),T EHC PT SEATING LE NAV|T EHC RHB WC SEATING MOBILITY EVAL,Hip ROM/Strength,2
7420331555,Hip ADDuction,C0000.00,no_clinical_attributes,,custom_list,,,,WFL|Right Limits (Comment)|Left Limits (Comment),T EHC PT SEATING LE NAV|T EHC RHB WC SEATING MOBILITY EVAL,Hip ROM/Strength,2
742440001,Cervical,C0000.00,no_clinical_attributes,,string,,,,,RHB OP PT EVALUATION,Spinal Movement and Strength,1
7424700011,Please list your first activity,C0000.00,no_clinical_attributes,,string,,,,,EHC RHB PATIENT-SPECIFIC FUNCTIONAL SCALE,Patient Specific Functional Scale,1
7424700012,Rate your ability to preform this activity,C0000.00,no_clinical_attributes,,custom_list,,,,0|1|2|1|3|2|3|4|4|5|6|5|7|6|8|7|9|8|10|9|10,EHC RHB PATIENT-SPECIFIC FUNCTIONAL SCALE,Patient Specific Functional Scale,1
7424700013,Please list your second activity,C0000.00,no_clinical_attributes,,string,,,,,EHC RHB PATIENT-SPECIFIC FUNCTIONAL SCALE,Patient Specific Functional Scale,1
7424700014,Rate your ability to preform this activity,C0000.00,no_clinical_attributes,,custom_list,,,,1|0|2|1|3|2|4|3|5|4|5|6|6|7|8|7|9|8|9|10|10,EHC RHB PATIENT-SPECIFIC FUNCTIONAL SCALE,Patient Specific Functional Scale,1
7424700017,Please list your third activity,C0000.00,no_clinical_attributes,,string,,,,,EHC RHB PATIENT-SPECIFIC FUNCTIONAL SCALE,Patient Specific Functional Scale,1
7424700018,Rate your ability to preform this activity,C0000.00,no_clinical_attributes,,custom_list,,,,1|0|2|1|2|3|4|3|5|4|6|5|6|7|7|8|9|8|9|10|10,EHC RHB PATIENT-SPECIFIC FUNCTIONAL SCALE,Patient Specific Functional Scale,1
7424700019,Please list your forth activity,C0000.00,no_clinical_attributes,,string,,,,,EHC RHB PATIENT-SPECIFIC FUNCTIONAL SCALE,Patient Specific Functional Scale,1
7424700020,Rate your ability to preform this activity,C0000.00,no_clinical_attributes,,custom_list,,,,1|0|2|1|2|3|3|4|5|4|6|5|7|6|8|7|9|8|9|10|10,EHC RHB PATIENT-SPECIFIC FUNCTIONAL SCALE,Patient Specific Functional Scale,1
7424700021,Please list your fifth activity,C0000.00,no_clinical_attributes,,string,,,,,EHC RHB PATIENT-SPECIFIC FUNCTIONAL SCALE,Patient Specific Functional Scale,1
7424700022,Rate your ability to preform this activity,C0000.00,no_clinical_attributes,,custom_list,,,,0|1|2|1|3|2|3|4|4|5|6|5|7|6|8|7|8|9|10|9|10,EHC RHB PATIENT-SPECIFIC FUNCTIONAL SCALE,Patient Specific Functional Scale,1
7424700024,What year is it now? (Exact year must be given. Numeric acceptable.),C0000.00,no_clinical_attributes,,custom_list,,,,Correct|Correct|Incorrect|Incorrect,EHC RHB SHORT BLESSED TEST|EHC T RHB OT DRIVING ASSESSMENT,Short Blessed Test,2
7424700025,What month is it now? (Exact month must be given. Numeric acceptable),C0000.00,no_clinical_attributes,,custom_list,,,,Correct|Correct|Incorrect|Incorrect,EHC RHB SHORT BLESSED TEST|EHC T RHB OT DRIVING ASSESSMENT,Short Blessed Test,2
7424700026,"Have the patient repeat this address three times. John Brown, 42 Market St, Chicago. Have them remember this address to repeat later",C0000.00,no_clinical_attributes,,custom_list,,,,Learned the phrase|Correct|Incorrect|Unable to learn in 3 trials,EHC RHB SHORT BLESSED TEST|EHC T RHB OT DRIVING ASSESSMENT,Short Blessed Test,2
7424700027,"Without looking at the clock, what time is it? (If answer vague, prompt for more specific response)",C0000.00,no_clinical_attributes,,custom_list,,,,Correct|Correct|Incorrect|Incorrect,EHC RHB SHORT BLESSED TEST|EHC T RHB OT DRIVING ASSESSMENT,Short Blessed Test,2
7424700028,Count aloud backwards from 20 to 1 (see Row Information for scoring),C0000.00,no_clinical_attributes,,custom_list,,,,No errors|No errors|One error|One error|Two errors|Two errors,EHC RHB SHORT BLESSED TEST|EHC T RHB OT DRIVING ASSESSMENT,Short Blessed Test,2
7424700029,"In reverse, recite the names of the 12 months (December, November, October, etc. See Row Information for scoring)",C0000.00,no_clinical_attributes,,custom_list,,,,No errors|No errors|One error|One error|Two errors|Two errors,EHC RHB SHORT BLESSED TEST|EHC T RHB OT DRIVING ASSESSMENT,Short Blessed Test,2
7424700030,Repeat the name and address memorized earlier,C0000.00,no_clinical_attributes,,custom_list,,,,No errors|No errors|One error|One error|Two errors|Two errors|Three errors|Three errors|Four errors|Four errors|Five errors|Five errors,EHC RHB SHORT BLESSED TEST|EHC T RHB OT DRIVING ASSESSMENT,Short Blessed Test,2
7424700038,At it's worse,C0000.00,no_clinical_attributes,,custom_list,,,,0|1|2|3|4|5|6|7|8|9|10,EHC RHB SHOULDER PAIN & DISABILITY INDEX (SPADI),Pain Scale: How severe is your pain,1
7424700039,When lying on the involved side,C0000.00,no_clinical_attributes,,custom_list,,,,0|1|2|3|4|5|6|7|8|9|10,EHC RHB SHOULDER PAIN & DISABILITY INDEX (SPADI),Pain Scale: How severe is your pain,1
7424700040,When reaching for something on a high shelf,C0000.00,no_clinical_attributes,,custom_list,,,,0|1|2|3|4|5|6|7|8|9|10,EHC RHB SHOULDER PAIN & DISABILITY INDEX (SPADI),Pain Scale: How severe is your pain,1
7424700041,When touching the back or your neck,C0000.00,no_clinical_attributes,,custom_list,,,,0|1|2|3|4|5|6|7|8|9|10,EHC RHB SHOULDER PAIN & DISABILITY INDEX (SPADI),Pain Scale: How severe is your pain,1
7424700042,When pushing with the involved arim,C0000.00,no_clinical_attributes,,custom_list,,,,0|1|2|3|4|5|6|7|8|9|10,EHC RHB SHOULDER PAIN & DISABILITY INDEX (SPADI),Pain Scale: How severe is your pain,1
7424700043,Total questions answered,C0000.00,no_clinical_attributes,,custom_list,,,,4 questions|5 questions,EHC RHB SHOULDER PAIN & DISABILITY INDEX (SPADI),Pain Scale: How severe is your pain,1
7424700046,Washing your hair,C0000.00,no_clinical_attributes,,custom_list,,,,0|1|2|3|4|5|6|7|8|9|10,EHC RHB SHOULDER PAIN & DISABILITY INDEX (SPADI),How much difficulty do you have,1
