source_concept_code,source_description,decision,target_concept_id,target_concept_name,target_vocabulary_id,target_concept_code,predicate_id,confidence,domain_id,qualifier_concept_id,qualifier_concept_name,qualifier_relationship_id,mapping_justification,needs_source_data,mapping_tool,reviewer_name,reviewer_type,review_date
10759,"Short Attention Span, Easy Distractibility, Inability to Concentrate",map,4235371,Level of agitation,SNOMED,440651009,narrowMatch,0.8,Observation,,,,"ABS item: Short attention span, easy distractibility, inability to concentrate; component of Agitated Behavior Scale for TBI rehabilitation.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10760,"Impulsive, Impatient, Low Tolerance for Pain or Frustration",map,4235371,Level of agitation,SNOMED,440651009,narrowMatch,0.8,Observation,,,,"ABS item: Impulsive, impatient, low tolerance for pain/frustration; component of Agitated Behavior Scale for TBI rehabilitation.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10773,Total Score,map,4235371,Level of agitation,SNOMED,440651009,narrowMatch,0.8,Observation,,,,Total score of the Agitated Behavior Scale; standardized measure of agitation severity in brain injury rehabilitation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10785,Basic Mobility Raw Score,map,21491085,Basic mobility score [AM-PAC],LOINC,79529-4,narrowMatch,0.85,Measurement,,,,AM-PAC Basic Mobility raw score; measures functional mobility in acute care settings.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10786,Basic Mobility T-Scale Score,map,21491085,Basic mobility score [AM-PAC],LOINC,79529-4,narrowMatch,0.85,Measurement,,,,AM-PAC Basic Mobility T-scale score; standardized mobility measure for post-acute care.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10787,Highest Level of Mobility Goal,map,21491085,Basic mobility score [AM-PAC],LOINC,79529-4,narrowMatch,0.85,Measurement,,,,Highest level of mobility goal from AM-PAC Basic Mobility assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10788,Basic Mobility Percent Disability,map,4023406,Disability percentage,SNOMED,116149007,narrowMatch,0.8,Observation,,,,AM-PAC Basic Mobility percent disability; quantifies mobility limitation as percentage.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10812,Right Ear,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4103458,Right ear structure,Has finding site,"VEMP amplitude measurement, right ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10814,Left Ear,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4233086,Left ear structure,Has finding site,"VEMP amplitude measurement, left ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10819,Right Ear,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4103458,Right ear structure,Has finding site,"Threshold of VEMP response, right ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10820,Left Ear,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4233086,Left ear structure,Has finding site,"Threshold of VEMP response, left ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10825,P1,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4103458,Right ear structure,Has finding site,"VEMP latency P1 at maximum response, right ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10826,N1,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4103458,Right ear structure,Has finding site,"VEMP latency N1 at maximum response, right ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10834,P1,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4233086,Left ear structure,Has finding site,"VEMP latency P1 at maximum response, left ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10835,N1,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4233086,Left ear structure,Has finding site,"VEMP latency N1 at maximum response, left ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10838,P1,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4103458,Right ear structure,Has finding site,"VEMP latency P1 at threshold, right ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10839,N1,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4103458,Right ear structure,Has finding site,"VEMP latency N1 at threshold, right ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10842,P1,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4233086,Left ear structure,Has finding site,"VEMP latency P1 at threshold, left ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10843,N1,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4233086,Left ear structure,Has finding site,"VEMP latency N1 at threshold, left ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10847,Right Ear,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4103458,Right ear structure,Has finding site,"VEMP stimulus level, right ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10848,Left Ear,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,4233086,Left ear structure,Has finding site,"VEMP stimulus level, left ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10849,Maximum Amplitude Ratio %,map,3654807,Vestibular evoked myogenic potential test,SNOMED,840285005,narrowMatch,0.8,Measurement,,,,Maximum amplitude ratio percentage from VEMP testing; interaural asymmetry measure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10855,Amplitude Right Ear,map,37173397,Bone conduction vibration vestibular evoked myogenic potential test,SNOMED,600921000124108,narrowMatch,0.8,Measurement,4103458,Right ear structure,Has finding site,"Bone conduction VEMP amplitude, right ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10857,Amplitude Left Ear,map,37173397,Bone conduction vibration vestibular evoked myogenic potential test,SNOMED,600921000124108,narrowMatch,0.8,Measurement,4233086,Left ear structure,Has finding site,"Bone conduction VEMP amplitude, left ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10860,Right Ear,map,37173397,Bone conduction vibration vestibular evoked myogenic potential test,SNOMED,600921000124108,narrowMatch,0.8,Measurement,4103458,Right ear structure,Has finding site,"Bone conduction VEMP threshold, right ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10862,Left Ear,map,37173397,Bone conduction vibration vestibular evoked myogenic potential test,SNOMED,600921000124108,narrowMatch,0.8,Measurement,4233086,Left ear structure,Has finding site,"Bone conduction VEMP threshold, left ear.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10866,"Bathing (including washing, rinsing, drying)?",map,3049693,Bathing ability,LOINC,46606-0,exactMatch,0.9,Observation,,,,"AM-PAC Daily Activity: bathing ability including washing, rinsing, drying; functional ADL assessment.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10867,"Toileting, which includes using toilet, bedpan, or urinal?",map,4043519,Toileting,SNOMED,129004006,exactMatch,0.9,Observation,,,,"AM-PAC Daily Activity: toileting including use of toilet, bedpan, or urinal; functional ADL assessment.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10869,Taking care of personal grooming such as brushing teeth?,map,45767121,Personal grooming activities,SNOMED,704435007,exactMatch,0.9,Observation,,,,AM-PAC Daily Activity: personal grooming such as brushing teeth; functional ADL assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10871,Daily Activity Raw Score,map,21491088,Daily activity score [AM-PAC],LOINC,79532-8,narrowMatch,0.85,Measurement,,,,AM-PAC Daily Activity raw score; measures functional daily activity level.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10872,Daily Activity T-Scale Score,map,21491088,Daily activity score [AM-PAC],LOINC,79532-8,narrowMatch,0.85,Measurement,,,,AM-PAC Daily Activity T-scale score; standardized daily activity measure.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10884,Sitting balance,map,4142309,Finding of sitting balance,SNOMED,306952005,exactMatch,0.9,Observation,,,,Amputee Mobility Predictor: sitting balance assessment without prosthesis.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10889,Immediate standing balance first 5 seconds,map,4179299,Finding of standing balance,SNOMED,298306002,narrowMatch,0.85,Observation,,,,Amputee Mobility Predictor: immediate standing balance first 5 seconds without prosthesis.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10890,Standing balance 30 second,map,4179299,Finding of standing balance,SNOMED,298306002,narrowMatch,0.85,Observation,,,,Amputee Mobility Predictor: standing balance 30-second assessment without prosthesis.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10891,Standing balance / standing reach,map,4179299,Finding of standing balance,SNOMED,298306002,narrowMatch,0.85,Observation,,,,Amputee Mobility Predictor: standing balance with standing reach without prosthesis.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10892,Standing balance nudge test,map,4179299,Finding of standing balance,SNOMED,298306002,narrowMatch,0.85,Observation,,,,Amputee Mobility Predictor: standing balance nudge test without prosthesis.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10893,Standing balance,map,4179299,Finding of standing balance,SNOMED,298306002,narrowMatch,0.85,Observation,,,,Amputee Mobility Predictor: standing balance overall assessment without prosthesis.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10896,Initiation of gait,map,37019936,Gait and turn and tandem gait assessment,LOINC,93015-6,narrowMatch,0.75,Observation,,,,Amputee Mobility Predictor: initiation of gait assessment without prosthesis.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1090000043,Pulse Source,map,4280520,Pulse taking,SNOMED,65653002,narrowMatch,0.8,Measurement,,,,"Pulse source documents where pulse was assessed (apical, radial, brachial, etc.); clinically relevant for interpreting pulse measurements.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1090000053,Musculoskeletal (WDL),map,4180178,Musculoskeletal screening procedure,SNOMED,363207004,exactMatch,0.9,Procedure,,,,Musculoskeletal within-defined-limits screening in hospice/home health setting.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1090000056,Ambulation Assist,map,3014878,Ambulation [QAM],LOINC,28413-3,narrowMatch,0.8,Observation,,,,Level of ambulation assistance required; hospice/home health musculoskeletal assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10906,Total Score (out of 39),map,21491085,Basic mobility score [AM-PAC],LOINC,79529-4,narrowMatch,0.75,Measurement,,,,Total score (out of 39) on Amputee Mobility Predictor without prosthesis; standardized mobility assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10909,Number Correct,map,4166613,Speech intelligibility assessment procedure,SNOMED,273829007,narrowMatch,0.85,Measurement,,,,Single word intelligibility transcription: number correct; dysarthria assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10910,Total Words Tested,map,4166613,Speech intelligibility assessment procedure,SNOMED,273829007,narrowMatch,0.85,Measurement,,,,Single word intelligibility transcription: total words tested; dysarthria assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10913,Number correct,map,4166613,Speech intelligibility assessment procedure,SNOMED,273829007,narrowMatch,0.85,Measurement,,,,Single word intelligibility multiple choice: number correct; dysarthria assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10914,Total Words Tested,map,4166613,Speech intelligibility assessment procedure,SNOMED,273829007,narrowMatch,0.85,Measurement,,,,Single word intelligibility multiple choice: total words tested; dysarthria assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10917,Number of intelligible words,map,4166613,Speech intelligibility assessment procedure,SNOMED,273829007,narrowMatch,0.85,Measurement,,,,Sentence intelligibility transcription: number of intelligible words; dysarthria assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10918,Total Words Tested,map,4166613,Speech intelligibility assessment procedure,SNOMED,273829007,narrowMatch,0.85,Measurement,,,,Sentence intelligibility transcription: total words tested; dysarthria assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10924,Basic Word Discrimination Raw Score,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Basic Word Discrimination raw score; auditory comprehension subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10925,Basic Word Discrimination Percentile,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Basic Word Discrimination percentile; auditory comprehension subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10926,Commands Raw Score,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Commands raw score; auditory comprehension subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10927,Commands Percentile,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Commands percentile; auditory comprehension subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10928,Complex Ideational Raw Score,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Complex Ideational raw score; auditory comprehension subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10929,Complex Ideational Percentile,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Complex Ideational percentile; auditory comprehension subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10932,Matching Cases and Scripts Raw Score,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Matching Cases and Scripts raw score; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10933,Matching Cases and Scripts Percentile,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Matching Cases and Scripts percentile; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10934,Number Matching Raw Score,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Number Matching raw score; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10935,Number Matching Percentile,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Number Matching percentile; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10936,Picture-Word Matching Raw Score,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Picture-Word Matching raw score; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10937,Picture-Word Matching Percentile,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Picture-Word Matching percentile; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10939,Lexical Decsion Raw Score,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Lexical Decision raw score; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10940,Lexical Decision Percentile,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Lexical Decision percentile; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10943,Homophone Matching Raw Score,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Homophone Matching raw score; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10944,Homophone Matching Percentile,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Homophone Matching percentile; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10945,Free Gramatical Morphemes Raw Score,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Free Grammatical Morphemes raw score; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10946,Free Gramatical Morphemes Percentile,map,4159549,Boston diagnostic aphasia examination,SNOMED,273329000,narrowMatch,0.85,Measurement,,,,BDAE: Free Grammatical Morphemes percentile; reading subtest.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
